Country,Stock,Year,D1
Chile,UNION EL GOLF (~U$),2010,0.7406817227637674
Chile,UNION EL GOLF (~U$),2011,0.1919123649289954
Chile,UNION EL GOLF (~U$),2012,0.0548437918194099
Chile,UNION EL GOLF (~U$),2013,0.9894901631803162
Chile,UNION EL GOLF (~U$),2014,0.9971464891863306
Chile,UNION EL GOLF (~U$),2015,0.3233995262314343
Chile,UNION EL GOLF (~U$),2016,0.2683458698631578
Chile,UNION EL GOLF (~U$),2017,0.2957529893792894
Chile,UNION EL GOLF (~U$),2018,0.0689413073510083
Chile,UNION EL GOLF (~U$),2019,0.2286543827440126
Chile,UNION EL GOLF (~U$),2020,0.2168991889484591
Chile,UNION EL GOLF (~U$),2021,0.1064181635271571
Chile,UNION EL GOLF (~U$),2022,0.0944122090721052
Chile,VENTANAS (~U$),1999,0.673879730326446
Chile,VENTANAS (~U$),2000,0.4382312904609035
Chile,VENTANAS (~U$),2001,0.4057055677761094
Chile,VENTANAS (~U$),2002,0.3161034624259664
Chile,VENTANAS (~U$),2003,0.0515826990187103
Chile,VENTANAS (~U$),2004,0.5815590444978863
Chile,VENTANAS (~U$),2005,0.5356243358980317
Chile,VENTANAS (~U$),2006,0.8826261497810908
Chile,VENTANAS (~U$),2007,0.4338807128434709
Chile,VENTANAS (~U$),2008,0.377090408948985
Chile,VENTANAS (~U$),2009,0.6054167786954767
Chile,VENTANAS (~U$),2010,0.471378333835773
Chile,VENTANAS (~U$),2011,0.2238138381092275
Chile,VENTANAS (~U$),2012,0.6904251569911395
Chile,VENTANAS (~U$),2013,0.314143695057016
Chile,VENTANAS (~U$),2014,0.9086954392776196
Chile,VENTANAS (~U$),2015,0.4118647003199511
Chile,VENTANAS (~U$),2016,0.203929021034916
Chile,VENTANAS (~U$),2017,0.0540153930895194
Chile,VENTANAS (~U$),2018,0.1272770412762973
Chile,VENTANAS (~U$),2019,0.2780537292285057
Chile,VENTANAS (~U$),2020,0.5193181537554736
Chile,VENTANAS (~U$),2021,0.1964872404474239
Chile,VENTANAS (~U$),2022,0.2262744556265317
Chile,VICONTO (~U$),1999,0.8752368779765581
Chile,VICONTO (~U$),2000,
Chile,VICONTO (~U$),2001,0.4210657201795827
Chile,VICONTO (~U$),2002,0.2313959051652269
Chile,VICONTO (~U$),2003,0.7481338721534172
Chile,VICONTO (~U$),2004,0.7618780375724624
Chile,VICONTO (~U$),2005,0.4869676892446127
Chile,VICONTO (~U$),2006,
Chile,VICONTO (~U$),2007,0.9822763680910188
Chile,VICONTO (~U$),2008,0.5820109532872689
Chile,VICONTO (~U$),2009,0.9966223039117575
Chile,VICONTO (~U$),2010,
Chile,VICONTO (~U$),2011,
Chile,VICONTO (~U$),2012,
Chile,VICONTO (~U$),2013,
Chile,VICONTO (~U$),2014,0.1335789291000896
Chile,VICONTO (~U$),2015,0.8964827068647274
Chile,VICONTO (~U$),2016,0.2615500137446918
Chile,VICONTO (~U$),2017,0.3956670745207044
Chile,VICONTO (~U$),2018,0.5147684020983767
Chile,VICONTO (~U$),2019,0.9986779553653669
Chile,VICONTO (~U$),2020,0.9811349494599536
Chile,VICONTO (~U$),2021,0.4754883361288275
Chile,VICONTO (~U$),2022,
Chile,VINA CONCHA Y TORO (~U$),1999,0.0643302725180728
Chile,VINA CONCHA Y TORO (~U$),2000,0.7753966670277848
Chile,VINA CONCHA Y TORO (~U$),2001,0.242746117641907
Chile,VINA CONCHA Y TORO (~U$),2002,0.1446760882036348
Chile,VINA CONCHA Y TORO (~U$),2003,0.1912600816154552
Chile,VINA CONCHA Y TORO (~U$),2004,0.24763877666615
Chile,VINA CONCHA Y TORO (~U$),2005,0.1722545679455405
Chile,VINA CONCHA Y TORO (~U$),2006,0.3744123331169092
Chile,VINA CONCHA Y TORO (~U$),2007,0.0785760126032513
Chile,VINA CONCHA Y TORO (~U$),2008,0.0416621551693945
Chile,VINA CONCHA Y TORO (~U$),2009,0.1734781948072539
Chile,VINA CONCHA Y TORO (~U$),2010,0.1329446230459332
Chile,VINA CONCHA Y TORO (~U$),2011,0.0262242446209906
Chile,VINA CONCHA Y TORO (~U$),2012,0.4454539420379795
Chile,VINA CONCHA Y TORO (~U$),2013,0.3710853888946701
Chile,VINA CONCHA Y TORO (~U$),2014,0.1229744227798406
Chile,VINA CONCHA Y TORO (~U$),2015,0.0964997028161763
Chile,VINA CONCHA Y TORO (~U$),2016,0.2375077104509055
Chile,VINA CONCHA Y TORO (~U$),2017,0.3417975219972048
Chile,VINA CONCHA Y TORO (~U$),2018,0.0273469919139228
Chile,VINA CONCHA Y TORO (~U$),2019,0.004378489056048
Chile,VINA CONCHA Y TORO (~U$),2020,0.3104857017403037
Chile,VINA CONCHA Y TORO (~U$),2021,0.13408931180541
Chile,VINA CONCHA Y TORO (~U$),2022,0.2440688412682836
Chile,VINA SAN PEDRO (~U$),1999,
Chile,VINA SAN PEDRO (~U$),2000,
Chile,VINA SAN PEDRO (~U$),2001,
Chile,VINA SAN PEDRO (~U$),2002,
Chile,VINA SAN PEDRO (~U$),2003,
Chile,VINA SAN PEDRO (~U$),2004,
Chile,VINA SAN PEDRO (~U$),2005,
Chile,VINA SAN PEDRO (~U$),2006,
Chile,VINA SAN PEDRO (~U$),2007,
Chile,VINA SAN PEDRO (~U$),2009,
Chile,VINA SAN PEDRO (~U$),2010,
Chile,VINA SAN PEDRO (~U$),2011,
Chile,VINA SAN PEDRO (~U$),2012,
Chile,VINA SAN PEDRO (~U$),2013,
Chile,VINA SAN PEDRO (~U$),2014,
Chile,VINA SAN PEDRO (~U$),2015,
Chile,VINA SAN PEDRO (~U$),2016,
Chile,VINA SAN PEDRO (~U$),2017,
Chile,VINA SAN PEDRO (~U$),2018,
Chile,VINA SAN PEDRO (~U$),2019,
Chile,VINA SAN PEDRO (~U$),2020,
Chile,VINA SAN PEDRO (~U$),2021,
Chile,VINA SAN PEDRO (~U$),2022,
Chile,VOLCAN (~U$),1999,0.6812512999579592
Chile,VOLCAN (~U$),2000,0.9656931646308978
Chile,VOLCAN (~U$),2001,0.1832687427409624
Chile,VOLCAN (~U$),2002,0.1530143717125579
Chile,VOLCAN (~U$),2003,0.1312908331646203
Chile,VOLCAN (~U$),2004,0.9624415288960716
Chile,VOLCAN (~U$),2005,0.3647509708871059
Chile,VOLCAN (~U$),2006,0.4974492048611635
Chile,VOLCAN (~U$),2007,0.9115622984979054
Chile,VOLCAN (~U$),2008,0.2235454605003257
Chile,VOLCAN (~U$),2009,0.376060365706479
Chile,VOLCAN (~U$),2010,0.5555037811736854
Chile,VOLCAN (~U$),2011,0.077014179575836
Chile,VOLCAN (~U$),2012,0.6841173554368748
Chile,VOLCAN (~U$),2013,0.1007569527453485
Chile,VOLCAN (~U$),2014,0.0918564545014917
Chile,VOLCAN (~U$),2015,0.0569328006255306
Chile,VOLCAN (~U$),2016,0.1603402470280136
Chile,VOLCAN (~U$),2017,0.1436774958839474
Chile,VOLCAN (~U$),2018,0.2754159046365322
Chile,VOLCAN (~U$),2019,0.290864117912943
Chile,VOLCAN (~U$),2020,0.1584902503455866
Chile,VOLCAN (~U$),2021,0.1985070265927216
Chile,VOLCAN (~U$),2022,0.0595015048597927
Chile,WATTS (~U$),1999,0.9905495325624246
Chile,WATTS (~U$),2000,0.791822342376112
Chile,WATTS (~U$),2001,0.4206735738024816
Chile,WATTS (~U$),2002,0.5378541498858515
Chile,WATTS (~U$),2003,0.9833547224074448
Chile,WATTS (~U$),2004,0.7970821874272004
Chile,WATTS (~U$),2005,0.5899767792991735
Chile,WATTS (~U$),2006,0.3818074951040323
Chile,WATTS (~U$),2007,0.0462374708374377
Chile,WATTS (~U$),2008,0.249217987894321
Chile,WATTS (~U$),2009,0.6661928111180104
Chile,WATTS (~U$),2010,0.5892882801568793
Chile,WATTS (~U$),2011,0.2687919330834897
Chile,WATTS (~U$),2012,0.3322766033008743
Chile,WATTS (~U$),2013,0.2456637927013029
Chile,WATTS (~U$),2014,0.2560645353190163
Chile,WATTS (~U$),2015,0.0866348910783979
Chile,WATTS (~U$),2016,0.1397642923857015
Chile,WATTS (~U$),2017,0.3335671862788213
Chile,WATTS (~U$),2018,0.0574446978157094
Chile,WATTS (~U$),2019,0.1851367590396868
Chile,WATTS (~U$),2020,0.0976626373188143
Chile,WATTS (~U$),2021,0.310243574325405
Chile,WATTS (~U$),2022,0.3240564404357192
Chile,ZONA FRANCA (~U$),1999,0.798888607337706
Chile,ZONA FRANCA (~U$),2000,0.9901389860117946
Chile,ZONA FRANCA (~U$),2001,0.879892127905544
Chile,ZONA FRANCA (~U$),2002,0.737832285133529
Chile,ZONA FRANCA (~U$),2003,0.9581392355195976
Chile,ZONA FRANCA (~U$),2004,0.8179863322457566
Chile,ZONA FRANCA (~U$),2005,0.6070173005127739
Chile,ZONA FRANCA (~U$),2006,0.3641753115689427
Chile,ZONA FRANCA (~U$),2007,0.0337135249452706
Chile,ZONA FRANCA (~U$),2008,0.1357542380494245
Chile,ZONA FRANCA (~U$),2009,0.0618368091089215
Chile,ZONA FRANCA (~U$),2010,0.1433068285838352
Chile,ZONA FRANCA (~U$),2011,0.038484800906958
Chile,ZONA FRANCA (~U$),2012,0.2260434351098382
Chile,ZONA FRANCA (~U$),2013,0.1606851406357688
Chile,ZONA FRANCA (~U$),2014,0.3757976836158744
Chile,ZONA FRANCA (~U$),2015,0.0877303909869694
Chile,ZONA FRANCA (~U$),2016,0.2162916806912619
Chile,ZONA FRANCA (~U$),2017,0.1625077579065401
Chile,ZONA FRANCA (~U$),2018,0.0579069161247585
Chile,ZONA FRANCA (~U$),2019,0.1458228798205986
Chile,ZONA FRANCA (~U$),2020,0.2422352048541081
Chile,ZONA FRANCA (~U$),2021,0.087613359728361
Chile,ZONA FRANCA (~U$),2022,0.1809353479419155
Chile,BANCO DE CHILE (BOG) (~U$),2021,0.5714851859420909
Chile,BANCO DE CHILE (BOG) (~U$),2022,0.9989394396769808
Chile,CENCOSUD (BOG) (~U$),2021,0.4466957318085363
Chile,CENCOSUD (BOG) (~U$),2022,0.4074612143935833
Chile,ENEL AMERICAS (BOG) (~U$),2021,0.5130316428017448
Chile,ENEL AMERICAS (BOG) (~U$),2022,0.3636773703423835
Chile,FALABELLA SACI (BOG) (~U$),2021,0.2350741414542966
Chile,FALABELLA SACI (BOG) (~U$),2022,0.1216863347065395
Chile,AGUAS ANDINAS (~U$).1,2005,0.4844919746909575
Chile,AGUAS ANDINAS (~U$).1,2006,0.714594776526214
Chile,AGUAS ANDINAS (~U$).1,2007,0.3734386191957018
Chile,AGUAS ANDINAS (~U$).1,2008,0.1280751676452277
Chile,AGUAS ANDINAS (~U$).1,2009,0.5041539599731406
Chile,AGUAS ANDINAS (~U$).1,2010,0.1167930918015647
Chile,AGUAS ANDINAS (~U$).1,2011,0.0449893829271724
Chile,AGUAS ANDINAS (~U$).1,2012,0.2639961739325112
Chile,AGUAS ANDINAS (~U$).1,2013,0.2516999969969142
Chile,AGUAS ANDINAS (~U$).1,2014,0.1753772201886152
Chile,AGUAS ANDINAS (~U$).1,2015,0.5347491890695303
Chile,AGUAS ANDINAS (~U$).1,2016,0.1745478714153405
Chile,AGUAS ANDINAS (~U$).1,2017,0.1627117981520153
Chile,AGUAS ANDINAS (~U$).1,2018,0.1292288934867246
Chile,AGUAS ANDINAS (~U$).1,2019,0.5172598672276822
Chile,AGUAS ANDINAS (~U$).1,2020,0.1907332951973374
Chile,AGUAS ANDINAS (~U$).1,2021,0.1538140570100818
Chile,AGUAS ANDINAS (~U$).1,2022,0.3009640244272453
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),1999,0.0350447940009914
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2000,0.1174254421344573
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2001,0.0506280207059481
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2002,0.1731480367922302
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2003,0.3633096544906958
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2004,0.0276767262436199
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2005,0.2282372009961641
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2006,0.151452190367954
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2007,0.1959738793529815
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2008,0.0456363641012711
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2009,0.0404642065998165
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2010,0.1382673527065717
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2011,0.1276606811528993
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2012,0.2900164341328859
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2013,0.2699680989698482
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2014,0.2454307687249041
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2015,0.4459397660510088
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2016,0.1248553931437983
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2017,0.417302974729465
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2018,0.069600627653652
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2019,0.1692094036960618
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2020,0.3460576902565788
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2021,0.3752175342198206
Chile,ANDINA 'A' SPN.ADR. 1:6 (~U$),2022,0.1091390648491332
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),1999,0.0350398387191845
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2000,0.0605471709269356
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2001,0.1851584258946862
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2002,0.1337153970985501
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2003,0.3641192402028563
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2004,0.1879453477778256
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2005,0.1498104032415051
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2006,0.0701907184526873
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2007,0.0612127576412701
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2008,0.1341908121579369
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2009,0.0401282020425152
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2010,0.1327859376267777
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2011,0.1494919629996737
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2012,0.3932704230315167
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2013,0.199698424597369
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2014,0.1642650637795374
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2015,0.3199042044995258
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2016,0.0929199273656878
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2017,0.0839730052827842
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2018,0.001636812374631
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2019,0.0340845992582884
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2020,0.1372541100751861
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2021,0.344453774131515
Chile,ANDINA 'B' SPN.ADR. 1:6 (~U$),2022,0.3543995816285731
Chile,ANDINA CEDEAR (~U$),2022,0.6970476008301213
Chile,BANCO DE CHILE ADR 1:200 (~U$),2002,0.0034609611432918
Chile,BANCO DE CHILE ADR 1:200 (~U$),2003,0.0409616656074774
Chile,BANCO DE CHILE ADR 1:200 (~U$),2004,0.3375388924553868
Chile,BANCO DE CHILE ADR 1:200 (~U$),2005,0.0450207720140413
Chile,BANCO DE CHILE ADR 1:200 (~U$),2006,0.179567949534896
Chile,BANCO DE CHILE ADR 1:200 (~U$),2007,0.0774969851135072
Chile,BANCO DE CHILE ADR 1:200 (~U$),2008,0.0788614904524467
Chile,BANCO DE CHILE ADR 1:200 (~U$),2009,0.0127601793066727
Chile,BANCO DE CHILE ADR 1:200 (~U$),2010,0.0622022387750089
Chile,BANCO DE CHILE ADR 1:200 (~U$),2011,0.1105571969479719
Chile,BANCO DE CHILE ADR 1:200 (~U$),2012,0.0889168720357013
Chile,BANCO DE CHILE ADR 1:200 (~U$),2013,0.0049987601452539
Chile,BANCO DE CHILE ADR 1:200 (~U$),2014,0.0365171959492375
Chile,BANCO DE CHILE ADR 1:200 (~U$),2015,0.0259860633856063
Chile,BANCO DE CHILE ADR 1:200 (~U$),2016,0.1346358085380623
Chile,BANCO DE CHILE ADR 1:200 (~U$),2017,0.0553672906900134
Chile,BANCO DE CHILE ADR 1:200 (~U$),2018,0.0755724320917029
Chile,BANCO DE CHILE ADR 1:200 (~U$),2019,0.0255086527929355
Chile,BANCO DE CHILE ADR 1:200 (~U$),2020,0.024533429977288
Chile,BANCO DE CHILE ADR 1:200 (~U$),2021,0.0556979172631632
Chile,BANCO DE CHILE ADR 1:200 (~U$),2022,0.1483892312933146
Chile,BANCO SANTANDER CHILE BDR (~U$),2021,0.0170450457221038
Chile,BANCO SANTANDER CHILE BDR (~U$),2022,0.1047711755434499
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),1999,0.1441966561782938
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2000,0.1539081778058965
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2001,0.2734490182500911
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2002,0.0871859957811409
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2003,0.2449533783159968
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2004,0.1960841048367911
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2005,0.0295224639777071
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2006,0.0906609980502015
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2007,0.0054150885605206
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2008,0.0289879829475747
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2009,0.020804949239728
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2010,0.0130556745391781
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2011,0.0360184149284058
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2012,0.2566231230117738
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2013,0.0153740150589023
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2014,0.0472650602932714
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2015,0.0157688519517654
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2016,0.0541848236783981
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2017,0.0378493466845671
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2018,0.0809636500869516
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2019,0.0853390702483237
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2020,0.0137071021767809
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2021,0.0589219423034899
Chile,BANCO SANTANDER-CHILE SPN.ADR 1:400 (~U$),2022,0.1015814796476585
Chile,COCA-COLA EMBONOR PREF. (~U$),1999,0.854044977700257
Chile,COCA-COLA EMBONOR PREF. (~U$),2000,0.8976078013102975
Chile,COCA-COLA EMBONOR PREF. (~U$),2001,0.9640987832346756
Chile,COCA-COLA EMBONOR PREF. (~U$),2002,0.448808909414607
Chile,COCA-COLA EMBONOR PREF. (~U$),2003,0.0577589695251751
Chile,COCA-COLA EMBONOR PREF. (~U$),2004,0.5580518166691211
Chile,COCA-COLA EMBONOR PREF. (~U$),2005,0.5658314531607447
Chile,COCA-COLA EMBONOR PREF. (~U$),2006,0.906692386579304
Chile,COCA-COLA EMBONOR PREF. (~U$),2007,0.7196169996919755
Chile,COCA-COLA EMBONOR PREF. (~U$),2008,0.0816488677455616
Chile,COCA-COLA EMBONOR PREF. (~U$),2009,0.1599827180091705
Chile,COCA-COLA EMBONOR PREF. (~U$),2010,0.486977587531671
Chile,COCA-COLA EMBONOR PREF. (~U$),2011,0.2090713589128378
Chile,COCA-COLA EMBONOR PREF. (~U$),2012,0.5470116824809304
Chile,COCA-COLA EMBONOR PREF. (~U$),2013,0.214959388257019
Chile,COCA-COLA EMBONOR PREF. (~U$),2014,0.0869264226688909
Chile,COCA-COLA EMBONOR PREF. (~U$),2015,0.8396656382840102
Chile,COCA-COLA EMBONOR PREF. (~U$),2016,0.1721775751200203
Chile,COCA-COLA EMBONOR PREF. (~U$),2017,0.2031329240973179
Chile,COCA-COLA EMBONOR PREF. (~U$),2018,0.1692884219475433
Chile,COCA-COLA EMBONOR PREF. (~U$),2019,0.9797322925852456
Chile,COCA-COLA EMBONOR PREF. (~U$),2020,0.6456508915742287
Chile,COCA-COLA EMBONOR PREF. (~U$),2021,0.0864759459370809
Chile,COCA-COLA EMBONOR PREF. (~U$),2022,0.1105013913759398
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),1999,0.0385963030334481
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2000,0.3347688351524199
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2001,0.2361831049633055
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2002,0.0696366674807247
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2003,0.1258088741058706
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2004,0.0453604749322962
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2005,0.0897711058610247
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2006,0.2438508848433157
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2007,0.0281636764420585
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2008,0.0068446513288784
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2009,0.0542697143848436
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2010,0.0562799679018001
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2011,0.0816008932545904
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2012,0.4145853302429914
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2013,0.2695772290028564
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2014,0.1234320974126242
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2015,0.1484070016114504
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2016,0.0775153645155828
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2017,0.0774493073192893
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2018,0.0169209782999757
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2019,0.015748686949441
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2020,0.1088279838797838
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2021,0.4364200217255204
Chile,COMPANIA CVCS.UNIDAS SPN.ADR 1:2 (~U$),2022,0.2918161138248257
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),1999,0.0782742110644028
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2000,0.117729718096108
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2001,0.1138272935582794
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2002,0.135987044080822
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2003,0.120773396404041
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2004,0.2845758358139917
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2005,0.1272787106488963
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2006,0.0144941842243947
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2007,0.0245128072822214
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2008,0.0473179472458157
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2009,0.0888508434969569
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2010,0.1007351441510682
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2011,0.0863461457688674
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2012,0.3611942534732459
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2013,0.1467641038679396
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2014,0.0934502589849142
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2015,0.2959629231197663
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2016,0.0240552207025268
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2017,0.0370095452899336
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2018,0.0068975133454524
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2019,0.0106837416606365
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2020,0.0356813554397646
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2021,0.0426572104529152
Chile,EMBOTELLADORA ANDINA SERIES B (~U$),2022,0.4305534234128557
Chile,EMSE.SADBB.'C' (~U$),2008,0.5231040985334433
Chile,EMSE.SADBB.'C' (~U$),2009,0.461910146151411
Chile,EMSE.SADBB.'C' (~U$),2010,0.7764406961135494
Chile,EMSE.SADBB.'C' (~U$),2011,0.3030905078403129
Chile,EMSE.SADBB.'C' (~U$),2012,0.2806203279070987
Chile,EMSE.SADBB.'C' (~U$),2013,
Chile,EMSE.SADBB.'C' (~U$),2014,0.109158608757223
Chile,EMSE.SADBB.'C' (~U$),2015,
Chile,EMSE.SADBB.'C' (~U$),2016,0.5560135982396723
Chile,EMSE.SADBB.'C' (~U$),2017,0.7081320031913942
Chile,EMSE.SADBB.'C' (~U$),2018,
Chile,EMSE.SADBB.'C' (~U$),2019,0.7270356980557249
Chile,EMSE.SADBB.'C' (~U$),2020,0.5252173666722593
Chile,EMSE.SADBB.'C' (~U$),2021,0.7136853505913525
Chile,EMSE.SADBB.'C' (~U$),2022,
Chile,EMSE.SANITARIOS DEL BIO B PREF. (~U$),2001,0.5213353020427589
Chile,EMSE.SANITARIOS DEL BIO B PREF. (~U$),2002,
Chile,EMSE.SANITARIOS DEL BIO B PREF. (~U$),2003,0.7815826926474904
Chile,EMSE.SANITARIOS DEL BIO B PREF. (~U$),2004,0.5896808401165119
Chile,EMSE.SANITARIOS DEL BIO B PREF. (~U$),2005,
Chile,EMSE.SANITARIOS DEL BIO B PREF. (~U$),2006,
Chile,EMSE.SANITARIOS DEL BIO B PREF. (~U$),2007,0.9611703683432512
Chile,EMSE.SANITARIOS DEL BIO B PREF. (~U$),2008,0.5820109532872689
Chile,EMSE.SANITARIOS DEL BIO B PREF. (~U$),2009,
Chile,EMSE.SANITARIOS DEL BIO B PREF. (~U$),2010,
Chile,EMSE.SANITARIOS DEL BIO B PREF. (~U$),2011,
Chile,EMSE.SANITARIOS DEL BIO B PREF. (~U$),2012,
